# This data file is derived from:
# Peter M. Blau, Otis Dudley Duncan, David L. Featherman, and Robert M. Hauser. 
# OCCUPATIONAL CHANGES IN A GENERATION 1962 AND 1973 [Computer File].
# Madison, WI: University of Wisconsin [producer], 1983.
# Ann Arbor, MI: Inter-university Consortium for Political and Social Research
#  [distributor], 1994.

# the first value in each row is the case number, 1 to 20,700
# missing values are encoded as NA
# scaled.weight = 0.62*weight/mean(weight) where 0.62 is the design effect
#   for the survey

# for the definitions of the other variables, see the on-line supplemental
# Chapter 26 to Fox, Applied Regression Analysis and Generalized Linear Models,
# Third Edition.

education.father ses.father education ses.first ses age race weight scaled.weight
16824 3 44 7 51 51 37 white 1.46603 0.418264163653638
16825 2 61 2 17 17 55 white 2.73564 0.780488923594631
16826 4 77 5 28 79 42 white 6.84747 1.95361030312707
16827 2 14 4 15 15 30 white 1.54363 0.44040375090596
16828 2 15 2 9 21 44 white 1.57431 0.449156876381492
16829 2 3 2 11 NA 42 white 1.77046 0.505119248025088
16830 3 12 3 12 14 55 white 1.54277 0.440158389500844
16831 1 18 2 14 NA 61 white 1.64646 0.469741557054882
16832 3 14 8 72 52 64 white 1.57967 0.450686105604075
16833 8 52 7 67 60 31 white 1.9084 0.544474076189847
16834 NA 23 1 NA 41 59 white 1.48841 0.424649266265841
16835 1 14 2 6 13 63 white 1.59978 0.456423568228356
16836 NA 78 5 44 50 51 white 1.63038 0.465153869387132
16837 NA 14 8 80 84 56 white 1.54279 0.440164095580033
16838 2 14 4 34 27 55 white 1.54279 0.440164095580033
16839 2 NA 2 6 23 50 white 1.54631 0.441168365517252
16840 2 24 5 26 62 30 white 1.65078 0.47097407015965
16841 2 14 6 32 32 38 white 1.58753 0.452928594725251
16842 2 14 5 65 62 46 white 1.53121 0.436860275729751
16843 NA 33 3 15 36 45 white 1.53333 0.437465120123757
16844 NA 59 4 25 61 54 white 1.5597 0.444988585534115
16845 5 53 5 23 NA 25 white 1.71016 0.487915419271028
16846 2 17 3 9 26 38 white 1.61955 0.462064027506428
16847 0 14 2 7 16 43 white 1.51068 0.431002985442506
16848 5 7 8 87 14 43 white 1.60466 0.457815851550409
16849 2 6 4 6 NA 20 white 1.90621 0.54384926051868
16850 2 14 3 6 51 47 white 1.70772 0.487219277610001
16851 0 14 1 17 14 49 white 1.69742 0.484280646827799
16852 2 14 5 17 14 36 white 6.70445 1.91280613084837
16853 2 14 1 17 14 61 white 1.41817 0.404609516154976
16854 2 19 4 15 17 44 white 1.54803 0.441659088327484
16855 2 14 3 6 7 56 white 1.60289 0.457310863542205
16856 2 14 4 7 14 31 white 1.49706 0.427117145514972
16857 5 36 5 25 46 20 white 1.91284 0.545740825769748
16858 7 44 7 44 41 48 white 4.83852 1.38044891381581
16859 7 41 6 NA NA 20 white 5.30282 1.51291554218248
16860 2 33 5 48 46 21 white 1.78217 0.508460157390097
16861 1 14 1 3 3 45 white 1.96768 0.561386894905281
16862 2 62 4 19 19 26 white 1.7226 0.491464600526426
16863 2 14 5 6 20 31 white 1.69626 0.483949694234852
16864 7 92 6 72 14 57 white 1.49951 0.427816140215593
16865 3 14 3 17 14 52 white 1.51594 0.432503684269146
16866 6 14 5 15 NA 61 white 1.25711 0.358658460448029
16867 NA 14 2 6 14 49 white 1.59535 0.455159671688049
16868 2 17 1 17 6 25 white 1.67169 0.476939775951481
16869 NA 14 2 7 NA 51 white 2.09301 0.597144040141539
16870 1 14 1 17 14 31 white 1.99667 0.569657856689364
16871 4 66 5 17 14 55 white 1.52817 0.435992951693062
16872 4 3 7 72 72 25 white 1.73883 0.496095083788091
16873 2 14 3 17 14 29 white 1.4754 0.420937461753564
16874 1 14 4 14 19 49 white 1.5744 0.449182553737841
16875 2 14 2 27 14 51 white 1.61654 0.461205262588522
16876 0 16 6 39 39 43 white 1.58751 0.452922888646062
16877 5 52 5 9 39 44 white 1.52102 0.433953028383086
16878 1 14 2 15 58 58 white 1.53411 0.437687657212118
16879 2 34 2 15 40 57 white 1.54277 0.440158389500844
16880 8 92 5 8 32 32 white 1.53277 0.437305349906473
16881 0 6 2 7 14 49 white 1.6386 0.467499067933706
16882 4 19 4 19 38 35 white 1.61806 0.461638924606867
16883 2 15 2 38 38 46 white 1.70651 0.486874059819082
16884 2 14 4 6 38 29 white 1.7226 0.491464600526426
16885 2 14 2 8 61 47 white 1.74952 0.499144983114474
16886 3 14 4 16 14 24 white 1.79222 0.51132746218244
16887 2 14 2 7 6 38 white 1.59432 0.454865808609829
16888 4 14 4 48 38 31 white 1.90408 0.543241563085079
16889 1 14 2 17 14 48 white 2.7366 0.780762815395691
16890 3 14 2 17 14 24 white 1.44846 0.413251373086327
16891 1 14 4 7 NA 48 white 1.65138 0.471145252535312
16892 3 14 5 20 NA 22 white 1.86276 0.531452803481136
16893 2 14 4 27 27 54 white 1.55997 0.445065617603163
16894 3 14 5 44 14 30 white 1.42728 0.407208635225448
16895 NA 18 6 10 NA 32 white 1.42728 0.407208635225448
16896 2 NA 1 7 NA 25 white 1.52116 0.433992970937407
16897 1 19 2 7 14 60 white 1.58566 0.452395076321103
16898 1 14 0 17 6 49 white 2.43153 0.693725136490201
16899 3 NA 2 15 12 37 negro 1.60129 0.456854377207106
16900 1 6 3 6 5 36 negro 1.36246 0.388715232574733
16901 2 14 4 7 7 42 white 1.80671 0.515461516554684
16902 2 14 4 3 33 53 white 1.78436 0.509084973061264
16903 0 6 4 4 4 28 negro 1.60022 0.456549101970508
16904 3 14 4 44 27 43 white 1.66963 0.47635204979504
16905 NA 14 4 8 15 56 white 1.7301 0.493604380222204
16906 4 15 4 3 6 20 white 1.8804 0.536485565325607
16907 1 7 3 7 5 58 white 1.59616 0.455390767895193
16908 2 14 5 7 7 33 white 1.71006 0.487886888875084
16909 1 14 4 5 2 30 white 1.73038 0.493684265330847
16910 1 14 1 6 33 56 white 1.82898 0.521815235731349
16911 2 3 1 7 NA 62 white 1.58521 0.452266689539357
16912 0 14 1 6 6 52 negro 2.12032 0.604935691273767
16913 4 14 2 19 14 57 white 1.49951 0.427816140215593
16914 NA 14 2 6 14 57 white 1.57898 0.450489245872063
16915 0 14 1 7 7 63 white 1.58743 0.452900064329307
16916 0 14 0 7 15 59 negro 1.39944 0.399265772994718
16917 0 4 1 6 4 31 negro 2.15026 0.613477691819315
16918 1 14 0 4 14 64 negro 1.48146 0.422666403747753
16919 2 14 1 32 20 31 negro 1.70696 0.487002446600829
16920 0 14 4 6 NA 50 white 1.59153 0.454069810562999
16921 3 14 1 2 6 30 white 1.65076 0.470968364080461
16922 2 19 1 6 6 28 white 1.68452 0.480600225751059
16923 2 14 6 39 52 30 white 1.65076 0.470968364080461
16924 1 14 3 15 15 46 white 1.66419 0.474799996255702
16925 2 14 2 4 5 21 white 1.98169 0.565384003376996
16926 2 14 3 NA 14 42 white 1.65313 0.471644534464327
16927 0 14 2 15 19 53 white 1.6709 0.476714385823525
16928 2 14 2 7 14 44 white 1.51226 0.431453765698417
16929 4 14 4 14 6 38 white 1.58751 0.452922888646062
16930 4 14 4 14 14 52 white 1.72629 0.492517372136749
16931 4 14 0 15 15 33 white 1.70825 0.487370488708503
16932 1 14 3 6 24 48 white 1.5144 0.432064316171612
16933 2 14 2 6 NA 47 white 1.48912 0.424851832077041
16934 2 14 3 17 27 40 white 1.50434 0.429194158339675
16935 4 14 3 4 18 48 white 1.65138 0.471145252535312
16936 NA NA 0 NA NA 27 white 1.71729 0.489949636501815
16937 2 14 3 3 32 31 white 1.49789 0.427353947801305
16938 2 14 3 14 14 46 white 1.40705 0.401436936126035
16939 0 14 1 32 19 33 negro 1.72053 0.490874021330391
16940 1 14 3 2 NA 61 white 1.71385 0.488968190881351
16941 2 14 5 48 39 38 white 1.76928 0.504782589352952
16942 4 33 4 7 33 24 white 1.79222 0.51132746218244
16943 0 14 1 17 6 50 white 1.60189 0.457025559582768
16944 3 14 2 6 14 46 white 1.58078 0.45100279299905
16945 2 14 2 15 33 40 white 1.63892 0.467590365200726
16946 2 14 7 72 33 46 white 1.8597 0.530579773365258
16947 4 2 7 2 72 33 white 1.71006 0.487886888875084
16948 6 52 8 72 72 52 white 1.87992 0.536348619425078
16949 8 72 7 NA NA 23 white 2.03579 0.580818947582545
16950 3 16 4 15 39 28 white 8.30378 2.36910131229498
16951 NA 14 3 17 24 60 white 6.82267 1.94653476493303
16952 6 14 7 82 44 26 white 9.3588 2.67010269558035
16953 4 17 8 15 72 36 white 1.92637 0.549600988340933
16954 1 14 2 7 24 37 white 1.39919 0.399194447004859
16955 1 14 5 6 9 23 negro 2.1864 0.623788576913374
16956 NA 6 4 6 8 25 negro 2.23226 0.636872616493161
16957 6 79 4 19 59 47 white 1.55839 0.444614837347252
16958 4 NA 7 36 36 24 white 2.01582 0.575121427512586
16959 1 14 2 17 19 43 white 1.57431 0.449156876381492
16960 3 14 3 14 14 63 white 1.59347 0.454623300244307
16961 1 47 6 23 49 33 white 1.53117 0.436848863571373
16962 1 14 5 7 50 52 white 1.61283 0.460146784899011
16963 4 19 4 39 NA 63 white 2.45993 0.701827768938216
16964 6 82 7 50 NA 62 white 1.53411 0.437687657212118
16965 2 14 2 32 33 44 white 1.58753 0.452928594725251
16966 4 47 7 84 84 34 white 1.53117 0.436848863571373
16967 2 15 2 15 7 53 white 1.63038 0.465153869387132
16968 3 49 5 49 76 32 white 1.53117 0.436848863571373
16969 1 14 1 17 9 54 negro 1.84017 0.525007787037451
16970 4 6 4 7 9 54 negro 1.14344 0.326227959378809
16971 2 14 6 17 14 39 white 1.61357 0.460357909828994
16972 1 14 2 17 15 37 white 1.61806 0.461638924606867
16973 3 14 5 27 27 27 white 1.7226 0.491464600526426
16974 3 14 2 6 39 50 white 1.73263 0.494326199239581
16975 5 6 5 6 27 52 white 1.83104 0.52240296188779
16976 1 19 5 19 33 31 white 1.74886 0.498956682501245
16977 3 15 7 6 45 57 white 1.70834 0.487396166064852
16978 4 47 5 6 2 47 white 1.74388 0.497535868783248
16979 1 19 3 32 17 49 white 1.74388 0.497535868783248
16980 1 14 5 39 51 41 white 2.01058 0.573626434765135
16981 3 23 2 23 44 43 white 1.94541 0.555033175728616
16982 NA NA 3 NA 12 25 white 8.30378 2.36910131229498
16983 2 14 5 19 44 26 white 1.96758 0.561358364509338
16984 2 14 1 17 14 64 white 1.58521 0.452266689539357
16985 2 14 6 51 6 41 white 1.3592 0.387785141666967
16986 1 14 2 6 14 63 white 1.52788 0.435910213544825
16987 0 14 4 6 14 37 negro 1.92012 0.547817838594451
16988 0 14 2 6 6 23 white 1.69158 0.482614471704686
16989 2 14 4 6 6 24 negro 2.10932 0.601797347719959
16990 2 14 6 NA 20 28 negro 1.71763 0.490046639848023
16991 3 3 6 7 19 48 negro 2.12615 0.606599013357286
16992 2 14 7 33 19 20 white 1.70883 0.487535965004976
16993 5 82 2 2 24 27 white 1.62688 0.464155305529102
16994 2 23 6 25 65 21 white 1.55672 0.444138379734992
16995 NA 47 1 6 62 45 white 1.66459 0.474914117839477
16996 6 14 5 40 84 40 white 1.72546 0.492280569850416
16997 1 14 2 31 19 53 white 1.60496 0.45790144273824
16998 2 61 8 9 82 43 white 1.94541 0.555033175728616
16999 2 14 3 44 33 55 white 1.7134 0.488839804099604
17000 NA 14 2 6 6 50 white 1.66935 0.476272164686398
17001 1 14 3 7 2 61 white 1.58743 0.452900064329307
17002 1 9 5 7 2 20 white 2.01582 0.575121427512586
17003 1 3 1 7 NA 63 white 1.61443 0.46060327123411
17004 4 19 5 44 44 25 white 1.45775 0.415901846869498
17005 3 14 5 15 62 55 white 1.60289 0.457310863542205
17006 2 4 2 4 14 47 white 1.65568 0.472372059560892
17007 3 14 4 6 14 37 white 1.56505 0.446514961717104
17008 3 14 5 32 62 25 white 1.68547 0.480871264512525
17009 0 14 1 4 17 25 white 1.68452 0.480600225751059
17010 4 14 3 17 24 22 white 1.98169 0.565384003376996
17011 1 14 5 15 26 21 white 1.98169 0.565384003376996
17012 2 14 2 14 6 23 white 1.61651 0.461196703469739
17013 2 14 0 17 14 61 white 1.58935 0.453447847931426
17014 2 41 5 39 50 32 white 1.79328 0.511629884379443
17015 4 NA 4 9 32 24 white 2.22692 0.635349093349767
17016 1 14 2 32 7 28 white 1.72356 0.491738492327486
17017 1 14 2 16 14 62 white 1.63346 0.466032605582199
17018 2 14 2 NA 17 22 white 1.7607 0.502334681380981
17019 NA NA 1 18 9 36 white 1.5317 0.437000074669875
17020 1 14 1 15 15 50 white 2.29505 0.65478685210622
17021 NA 14 2 NA NA 60 white 1.82898 0.521815235731349
17022 NA 14 1 14 14 53 white 1.61183 0.459861480939573
17023 NA 14 2 14 14 55 white 7.77564 2.21842087915784
17024 2 14 5 14 14 36 white 1.3977 0.398769344105298
17025 NA 14 2 4 14 63 white 6.72799 1.91952218605352
17026 3 15 2 NA NA 25 white 6.91281 1.97225206383669
17027 2 14 5 19 14 27 white 1.75694 0.501261938493497
17028 1 14 1 17 6 54 white 1.87658 0.535395704200557
17029 2 14 3 17 23 58 white 1.61363 0.46037502806656
17030 NA 14 3 14 9 40 white 1.3977 0.398769344105298
17031 2 14 1 7 4 34 white 1.46379 0.417625082784498
17032 2 14 2 17 15 57 white 1.53816 0.438843138247839
17033 3 14 5 8 19 21 white 1.92187 0.548317120523466
17034 3 36 5 62 82 34 white 1.41987 0.405094532886019
17035 2 49 5 66 49 53 white 1.48912 0.424851832077041
17036 5 68 5 39 49 42 white 1.44133 0.41121715585554
17037 3 14 3 17 18 53 white 1.73021 0.493635763657743
17038 1 7 2 7 7 34 white 1.61959 0.462075439664806
17039 3 14 4 32 32 27 white 2.20325 0.62859594862989
17040 1 14 1 17 13 55 white 1.72159 0.491176443527394
17041 2 14 4 12 23 26 white 1.59928 0.456280916248637
17042 3 14 4 15 40 49 white 1.67103 0.476751475338252
17043 3 14 5 24 NA 28 white 1.74816 0.498756969729639
17044 3 7 1 4 NA 43 negro 1.93234 0.551304252978773
17045 3 14 1 4 6 39 negro 1.72215 0.491336213744679
17046 1 14 1 6 14 57 white 1.47701 0.421396801128258
17047 6 59 8 44 52 33 white 1.87016 0.533564052780971
17048 5 39 5 20 51 60 white 1.86817 0.532996297901691
17049 2 44 5 10 53 25 white 1.91693 0.546907718963846
17050 3 NA 2 3 19 52 negro 1.53714 0.438552128209213
17051 2 7 3 7 19 21 white 1.91567 0.546548235974955
17052 6 84 7 84 79 30 white 1.77563 0.506594269495378
17053 3 14 3 39 39 45 white 1.66168 0.474083883317515
17054 4 39 6 NA 6 20 white 1.72276 0.491510249159936
17055 4 14 4 44 51 41 white 1.65064 0.470934127605329
17056 4 14 4 49 40 37 white 1.49813 0.42742242075157
17057 3 14 6 72 36 45 white 1.66168 0.474083883317515
17058 4 14 8 9 52 43 white 1.78719 0.509892383266471
17059 3 NA 3 5 25 30 negro 1.52615 0.435416637694999
17060 3 NA 2 14 19 46 white 1.51097 0.431085723590743
17061 NA 14 1 NA 14 34 negro 1.56647 0.446920093339504
17062 0 14 2 6 14 47 white 1.5726 0.448669006610854
17063 3 14 3 11 14 31 white 1.49297 0.425950252320874
17064 3 7 2 8 10 32 white 1.69732 0.484252116431855
17065 3 14 4 5 6 33 white 1.79836 0.513079228493384
17066 1 14 2 4 4 49 white 1.5726 0.448669006610854
17067 1 14 6 19 19 38 negro 5.96926 1.70305351290977
17068 2 6 4 6 18 63 white 1.67067 0.476648765912855
17069 2 10 4 33 24 28 white 1.91745 0.547056077022754
17070 1 14 1 15 15 54 white 1.67103 0.476751475338252
17071 2 15 5 32 NA 22 white 3.47404 0.991157367243019
17072 8 18 7 NA NA 27 white 1.92773 0.549989001725767
17073 2 16 1 19 36 53 white 1.99175 0.568254161208933
17074 2 6 1 6 6 30 white 1.94687 0.555449719509394
17075 3 14 4 17 14 58 white 1.78336 0.508799669101827
17076 2 14 5 17 14 59 white 1.68694 0.481290661332897
17077 3 14 5 7 19 20 white 1.72728 0.492799823056592
17078 5 62 6 81 81 55 white 1.84808 0.527264541356599
17079 2 15 1 6 49 42 white 1.71234 0.488537381902601
17080 2 36 3 15 15 24 white 8.04506 2.2952874719094
17081 5 4 5 10 40 39 white 1.53933 0.43917694388038
17082 4 14 4 7 33 51 white 1.5744 0.449182553737841
17083 1 16 1 6 6 60 negro 1.44952 0.41355379528333
17084 4 17 3 16 NA 22 negro 8.25366 2.35480187784799
17085 8 96 6 51 16 33 white 1.45289 0.414515269626634
17086 2 14 1 7 23 39 white 1.69998 0.485011024963958
17087 2 41 5 17 33 34 white 1.84498 0.526380099082344
17088 2 6 4 4 8 36 white 1.77429 0.506211962189732
17089 3 18 5 14 NA 30 white 1.86911 0.533264483623562
17090 0 14 4 NA 19 57 white 1.81401 0.517544235458575
17091 4 18 5 NA 2 25 white 2.26152 0.645220610346292
17092 2 14 4 17 19 40 white 1.44133 0.41121715585554
17093 NA 40 3 33 27 47 white 1.56005 0.445088441919918
17094 2 51 5 44 19 63 white 1.54581 0.441025713537533
17095 4 14 5 39 65 55 white 1.53164 0.436982956432309
17096 2 32 5 32 19 45 white 1.52375 0.43473190819235
17097 1 27 5 22 7 22 white 1.97102 0.562339810129801
17098 1 27 3 9 20 22 white 1.68233 0.479975410079892
17099 NA 54 3 24 27 36 white 1.47486 0.420783397615468
17100 3 14 2 17 19 50 white 1.61466 0.46066889114478
17101 2 14 3 16 5 44 white 1.58573 0.452415047598264
17102 0 14 2 6 2 49 white 1.52375 0.43473190819235
17103 2 6 4 15 24 32 white 1.45443 0.414954637724167
17104 5 7 3 7 41 40 white 1.53933 0.43917694388038
17105 4 27 4 33 66 32 white 1.46461 0.417859032031237
17106 3 14 2 6 45 52 white 1.61466 0.46066889114478
17107 5 NA 5 33 33 26 white 1.44262 0.411585197963214
17108 5 61 6 NA NA 21 white 1.91935 0.547598154545684
17109 2 14 3 17 19 54 white 1.84747 0.527090505941342
17110 NA 14 4 17 34 54 white 1.65305 0.471621710147572
17111 0 14 2 17 9 33 white 1.77463 0.50630896553594
17112 2 6 1 4 34 32 white 1.77563 0.506594269495378
17113 2 46 5 7 22 51 white 1.56987 0.447890126801591
17114 3 14 1 9 9 50 white 1.84747 0.527090505941342
17115 3 19 3 NA 19 32 white 6.41806 1.83109792990516
17116 2 6 1 6 9 45 negro 1.90032 0.542168820197595
17117 3 16 4 32 9 25 negro 1.97177 0.562553788099379
17118 3 19 4 7 27 40 white 1.65163 0.471216578525172
17119 3 27 5 15 31 21 white 2.07706 0.592593441988516
17120 0 6 2 6 20 60 white 1.48978 0.42504013269027
17121 0 14 3 17 14 53 white 1.5726 0.448669006610854
17122 0 14 2 17 19 59 white 1.5461 0.44110845168577
17123 3 14 2 6 17 24 white 1.50552 0.42953081701181
17124 0 14 5 39 76 43 white 1.60829 0.458851504923166
17125 7 61 7 79 66 30 white 1.62367 0.463239479819309
17126 4 38 6 17 76 31 white 1.52261 0.434406661678591
17127 5 48 8 92 92 42 white 1.50223 0.428592166985262
17128 4 17 8 72 65 32 white 1.77451 0.506274729060808
17129 6 33 7 72 72 27 white 1.96455 0.560493893512243
17130 4 14 3 16 16 24 white 1.72728 0.492799823056592
17131 0 14 1 17 NA 43 white 1.78719 0.509892383266471
17132 3 44 2 14 15 54 white 1.70543 0.48656593154289
17133 NA 14 2 6 9 36 white 1.43345 0.408968960655175
17134 2 17 3 6 19 21 white 1.5815 0.451208211849845
17135 2 14 4 12 23 41 white 1.58573 0.452415047598264
17136 0 14 1 16 19 60 white 1.70764 0.487196453293246
17137 4 19 5 19 31 22 white 1.73989 0.496397505985094
17138 1 14 4 7 19 36 white 1.68838 0.481701499034487
17139 5 14 6 15 15 24 white 1.66393 0.474725817226249
17140 3 44 6 39 84 22 white 1.67783 0.478691542262425
17141 6 79 8 36 79 41 white 1.61312 0.460229523047247
17142 4 14 8 72 72 41 white 1.67343 0.477436204840901
17143 3 79 7 17 17 54 white 1.51938 0.433485129889609
17144 6 14 6 79 50 41 white 1.61312 0.460229523047247
17145 1 14 2 17 15 47 negro 1.43574 0.409622306722286
17146 1 14 4 17 15 33 negro 1.31382 0.37483804798771
17147 0 14 1 17 6 57 negro 1.59263 0.45438364491838
17148 0 14 3 14 33 63 white 1.7146 0.489182168850929
17149 2 14 2 17 19 57 white 1.7146 0.489182168850929
17150 2 14 5 17 15 42 white 1.69018 0.482215046161474
17151 3 14 4 6 19 39 white 1.59854 0.456069791318654
17152 1 70 4 32 11 41 white 1.68847 0.481727176390836
17153 0 6 6 7 44 26 white 1.59087 0.453881509949771
17154 1 2 3 32 34 48 white 1.55499 0.443644803885166
17155 4 2 6 16 41 42 white 1.70509 0.486468928196682
17156 7 2 5 65 59 38 white 1.70509 0.486468928196682
17157 7 59 7 84 84 38 white 1.49177 0.42560788756955
17158 3 15 7 61 61 33 white 1.80376 0.514619869874345
17159 6 14 7 67 67 49 white 1.66395 0.474731523305437
17160 1 40 5 17 61 40 white 1.72194 0.491276299913197
17161 2 37 8 66 84 36 white 2.90701 0.829381463123375
17162 2 14 8 44 82 52 white 1.54813 0.441687618723427
17163 3 14 5 17 44 34 white 1.51362 0.431841779083251
17164 NA 33 4 7 51 34 white 1.80376 0.514619869874345
17165 5 7 5 36 NA 26 white 1.74155 0.49687111055776
17166 5 39 5 19 19 26 white 1.71898 0.490431800193263
17167 2 14 3 14 14 62 white 1.63712 0.467076818073739
17168 4 14 5 44 6 25 white 1.70935 0.487684323063884
17169 3 14 2 6 14 62 white 1.65664 0.472645951361952
17170 2 14 5 17 14 36 white 2.22686 0.635331975112201
17171 4 15 5 34 15 24 white 1.48319 0.423159979597579
17172 4 19 4 18 19 21 white 1.96794 0.561461073934735
17173 2 33 7 78 37 29 white 4.10011 1.16977761712783
17174 5 17 5 17 65 33 white 4.16495 1.18827672585774
17175 5 39 7 16 38 26 white 4.10011 1.16977761712783
17176 4 50 8 96 96 30 white 4.16262 1.18761196763225
17177 6 66 8 92 92 30 white 4.16262 1.18761196763225
17178 6 96 8 65 93 34 white 4.13164 1.17877325096889
17179 7 61 7 84 84 35 white 4.10691 1.171717684052
17180 4 NA 8 16 72 33 white 4.13164 1.17877325096889
17181 3 33 6 19 79 32 white 4.16262 1.18761196763225
17182 3 23 8 39 67 34 white 4.13164 1.17877325096889
17183 5 59 8 72 60 34 white 4.16262 1.18761196763225
17184 6 16 6 44 65 41 white 4.50939 1.28654682164627
17185 2 61 5 9 66 45 white 4.33315 1.23626485183506
17186 5 44 8 79 92 34 white 4.16262 1.18761196763225
17187 7 53 6 44 79 24 white 4.07397 1.16231977162815
17188 3 33 8 84 68 28 white 4.10011 1.16977761712783
17189 3 7 3 7 50 59 other 4.40563 1.25694368281507
17190 3 8 4 16 4 53 negro 1.92441 0.549041792580436
17191 3 31 5 44 8 40 white 2.77665 0.792189238971149
17192 5 16 5 6 18 42 white 2.33384 0.665853792692786
17193 3 18 5 44 19 53 white 4.70422 1.34213259206341
17194 NA 17 3 7 17 44 white 1.65163 0.471216578525172
17195 3 7 4 11 9 22 white 1.74176 0.496931024389242
17196 5 14 4 11 10 57 negro 1.55961 0.444962908177766
17197 1 12 5 16 9 34 white 1.59968 0.456395037832412
17198 0 NA 4 6 8 26 white 1.68495 0.480722906453617
17199 2 19 5 44 10 24 white 1.50098 0.428235537035966
17200 NA NA 5 26 44 21 white 2.08029 0.593514973777498
17201 4 2 4 2 22 52 white 2.07669 0.592487879523525
17202 7 14 2 6 22 55 white 1.71208 0.488463202873147
17203 5 29 4 29 39 40 white 1.60778 0.458705999903853
17204 2 23 4 19 19 30 white 1.6337 0.466101078532464
17205 2 9 3 15 22 34 white 1.78548 0.509404513495834
17206 NA 14 3 17 84 56 white 1.6545 0.472035400888756
17207 4 37 5 11 NA 32 white 3.06403 0.874179890834195
17208 4 61 7 9 71 34 white 3.06403 0.874179890834195
17209 NA NA 2 6 24 63 white 3.2658 0.931745670729828
17210 3 19 6 15 43 53 white 3.23709 0.923554594054388
17211 3 NA 6 17 NA 39 white 3.30557 0.943092209196643
17212 4 50 8 79 79 28 white 3.35101 0.956056421113467
17213 6 27 8 79 79 24 white 4.16057 1.1870270945154
17214 2 29 4 11 NA 53 white 1.62906 0.464777268160675
17215 5 14 5 61 79 45 white 1.65464 0.472075343443078
17216 7 70 4 15 39 47 white 1.54813 0.441687618723427
17217 4 39 5 44 33 24 white 1.94999 0.556339867862838
17218 5 71 8 77 70 61 white 1.61887 0.461870020814011
17219 3 39 6 48 76 39 white 1.70509 0.486468928196682
17220 2 23 7 67 87 38 white 1.74346 0.497416041120285
